348.1090	4.417e-48
348.1266	4.367e-48
348.1441	4.319e-48
348.1616	4.273e-48
348.1792	4.230e-48
348.1967	4.192e-48
348.2142	4.158e-48
348.2318	4.128e-48
348.2493	4.102e-48
348.2669	4.082e-48
348.2844	4.067e-48
348.3020	4.058e-48
348.3195	4.053e-48
348.3371	4.054e-48
348.3546	4.061e-48
348.3722	4.074e-48
348.3898	4.093e-48
348.4073	4.120e-48
348.4249	4.151e-48
348.4424	4.188e-48
348.4600	4.232e-48
348.4776	4.281e-48
348.4951	4.335e-48
348.5127	4.396e-48
348.5303	4.461e-48
348.5479	4.532e-48
348.5654	4.606e-48
348.5830	4.687e-48
348.6006	4.771e-48
348.6182	4.859e-48
348.6358	4.950e-48
348.6533	5.045e-48
348.6709	5.141e-48
348.6885	5.240e-48
348.7061	5.341e-48
348.7237	5.444e-48
348.7413	5.548e-48
348.7589	5.652e-48
348.7765	5.757e-48
348.7941	5.862e-48
348.8117	5.967e-48
348.8293	6.069e-48
348.8469	6.172e-48
348.8645	6.272e-48
348.8821	6.370e-48
348.8997	6.466e-48
348.9173	6.558e-48
348.9350	6.647e-48
348.9526	6.733e-48
348.9702	6.814e-48
348.9878	6.891e-48
349.0054	6.963e-48
349.0231	7.030e-48
349.0407	7.092e-48
349.0583	7.148e-48
349.0759	7.199e-48
349.0936	7.244e-48
349.1112	7.283e-48
349.1288	7.316e-48
349.1465	7.342e-48
349.1641	7.363e-48
349.1818	7.377e-48
349.1994	7.386e-48
349.2170	7.388e-48
349.2347	7.385e-48
349.2523	7.376e-48
349.2700	7.362e-48
349.2876	7.342e-48
349.3053	7.317e-48
349.3229	7.287e-48
349.3406	7.253e-48
349.3582	7.215e-48
349.3759	7.173e-48
349.3935	7.126e-48
349.4112	7.077e-48
349.4289	7.024e-48
349.4465	6.970e-48
349.4642	6.912e-48
349.4819	6.852e-48
349.4996	6.792e-48
349.5172	6.730e-48
349.5349	6.669e-48
349.5526	6.607e-48
349.5703	6.544e-48
349.5879	6.482e-48
349.6056	6.421e-48
349.6233	6.361e-48
349.6410	6.302e-48
349.6587	6.246e-48
349.6764	6.191e-48
349.6940	6.139e-48
349.7117	6.090e-48
349.7294	6.045e-48
349.7471	6.003e-48
349.7648	5.965e-48
349.7825	5.931e-48
349.8002	5.901e-48
349.8179	5.876e-48
349.8356	5.856e-48
349.8534	5.840e-48
349.8711	5.829e-48
349.8888	5.823e-48
349.9065	5.823e-48
349.9242	5.828e-48
349.9419	5.837e-48
349.9596	5.852e-48
349.9773	5.872e-48
349.9951	5.896e-48
350.0128	5.925e-48
350.0305	5.959e-48
